row_id,ID,Site of experiment,Municipality,State,Elevation (m asl),Climate,Year,Storage technology,Tmin (°C),Tmax (°C),Hrmin  (%),Hrmax  (%),Variety,Storage time (days),Storage time (months),GMCI  (%),GTI  (°C),Grain Impurities (%),InsI  (%),FunI  (%),TdamI  (%),GMCF  (%),GTF  (°C),InsF  (%),FunF  (%),Weight_Loss  (%),TdamF  (%),LMWI,LLGBI,AGMI,LMWF,LLGBF,AGMF,source_id,citation,doi_or_url,country,site,latitude,longitude,elevation_m,climate_zone,climate_basis,loss_method,replicate_id,extraction_method,condition_id,site_id
21,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HBT,21.33961290322581,30.78236559139785,59.41935483870967,95.41655913978494,Hybrid,121,4,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.49,27.48,0.7292707292707292,2.677322677322678,0.1582083155260281,9.22077922077922,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),7,1
22,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HMS,21.33961290322581,30.78236559139785,59.41935483870967,95.41655913978494,Hybrid,121,4,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.3,27.27,6.850000000000001,5.91,5.00580842474679,16.55,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),8,1
23,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HMS,21.33961290322581,30.78236559139785,59.41935483870967,95.41655913978494,Hybrid,121,4,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.6,26.94,1.407185628742515,1.25748502994012,0.0828705938064267,7.594810379241507,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),8,1
24,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HMS,21.33961290322581,30.78236559139785,59.41935483870967,95.41655913978494,Hybrid,121,4,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.44,26.7,1.5,2.8,0.2704923064374037,9.080000000000007,1,0,0,1,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),8,1
25,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,PP_AP,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,11.3,24.5,67.5,6.5,5.446243645264545,76.35000000000001,1,0,0,448,0,1,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),9,1
26,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,PP_AP,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,11.7,24.5,43.6,6.4,5.486342418789612,53.17999999999999,1,0,0,107,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),9,1
27,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,PP_AP,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,12.1,24.9,27.7,19.4,3.48558910551542,49.86,1,0,0,145,21,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),9,1
28,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,PP_ML,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,11.3,20.6,4.8,19.8,2.518085834778883,32.40000000000001,1,0,0,2,4,3,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),10,1
29,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,PP_ML,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,11.4,20.5,6.5,4.850000000000001,2.570044967139398,16.5,1,0,0,62,45,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),10,1
30,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,PP_ML,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,11.9,20.6,5.518962075848303,14.99001996007984,5.050994624640889,26.26746506986029,1,0,0,56,9,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),10,1
31,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HBT,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.9,20.5,0.71,1.95,0.0590421908703253,9.730000000000006,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),11,1
32,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HBT,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.6,18.2,0.63,2.58,0.0523895496454999,10.04999999999999,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),11,1
33,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HBT,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.8,18.7,0.05,2.9,0.0381529263687854,8.950000000000003,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),11,1
34,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HMS,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.6,21.3,2.587064676616915,2.587064676616915,2.593941921096902,15.32338308457712,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),12,1
35,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HMS,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.4,21.6,4.96039603960396,1.435643564356436,4.973582357128316,11.37623762376237,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),12,1
36,3,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2017,HMS,19.39485215053763,28.48443548387097,61.12110215053763,95.49260752688171,Hybrid,210,6,11.7,34.1,0.0799866799866799,0.1198801198801199,2.299000999000999,4.084948384948399,14.3,21.5,5.87,3.0,5.948668199855289,15.31,1,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),12,1
37,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PP_AP,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,9.57,31.47,0.48,4.48,0.0718887872875677,7.160000000000009,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),13,1
38,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PP_AP,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,9.73,31.23,0.9188973232121452,3.835397522972433,0.1276684688701857,6.751897722732727,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),13,1
39,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,PP_AP,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.57,31.07,0.7197121151539384,4.398240703718512,0.2235759811632749,8.036785285885658,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),13,1
40,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,SPB,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.1,31.2,1.3189448441247,3.277378097521982,0.1750475337603259,10.63149480415668,0,0,0,0,2,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),14,1
41,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,SPB,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.37,31.13,1.799280287884846,2.598960415833667,0.1391412994093592,10.59576169532188,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),14,1
42,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,SPB,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,9.83,31.03,0.7598480303939212,3.599280143971205,0.0817796940081051,10.5378924215157,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),14,1
43,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HBT,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.83,30.93,1.079136690647482,3.397282174260591,0.2796467585199979,6.195043964828132,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),15,1
44,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HBT,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.2,31.5,0.2798880447820872,3.358656537385047,0.1017537927112314,5.157936825269896,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),15,1
45,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HBT,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,10.7,31.1,0.72,2.2,0.1013169424132079,4.279999999999996,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),15,1
46,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HMS,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,9.67,27.6,2.0,3.279999999999999,0.1984017200085368,7.279999999999994,0,0,0,2,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r1,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),16,1
47,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HMS,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,9.3,27.57,3.793929712460064,5.231629392971246,0.5585760243442099,10.98242811501598,0,0,0,0,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r2,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),16,1
48,9,"San Juan Cotzocón, OAX",San Juan Cotzocón ,Oaxaca,113,Tropical humid,2018,HMS,21.47349462365591,32.60639784946237,50.13252688172044,93.50510752688172,Hybrid,92,3,10.73333333333333,32.38666666666666,0.425709105093711,0.6520725311677488,2.769821044811913,10.01465366944608,9.27,28.2,2.239104358256697,4.198320671731308,0.2221210779783699,8.8764494202319,0,0,0,2,0,0,SRC-CIMMYT-CTRL-HUMID,"Verhulst, N., Burgueño, J., Odjo, S., Rivers, A. (2020). Data for: Hermetic storage technologies reduce maize pest damage in smallholder farming systems in Mexico. Mendeley Data, V1.",https://doi.org/10.17632/fmtgzw5mmp.1,Mexico,"San Juan Cotzocón, Oaxaca",,,113,Am,Beck et al. 2018 Köppen-Geiger 1 km; site classified Am; CIMMYT label Tropical humid; coordinates not recorded in source subset,as reported in CIMMYT Controlled Weight_Loss (%) column (dataset Legend),r3,user training subset CIMMYT_TropicalHumid_subset.xlsx (from DataControlled),16,1
